#Date/Time of Update: 2018-05-09 10:16:09 AM,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#High School,#College,#Twitter,#Roster Status,#Draft,#Contract,#Shoots,#Team ID,#Team Abbr.,#Team City,#Team Name,#Official Image URL
,9500,Powell,Norman,24,SG,"6'4""",215,1993-05-25,25,"San Diego, CA",USA,N,Lincoln,"University of California, Los Angeles",npowell2404,ASSIGNED_ROSTER,,1471382 salary starting in 2017 on a 3 year contract,R,81,TOR,Toronto,Raptors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626181.png
,11960,Poythress,Alex,0,C,"6'9""",235,1993-09-06,24,"Savannah, GA",USA,N,Northeast,University of Kentucky,,ASSIGNED_ROSTER,,37080 salary starting in 2017 on a 0 year contract,R,87,IND,Indiana,Pacers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627816.png
,9549,Pressey,Phil,25,PG,,,1991-02-17,27,"Dallas, TX",USA,N,Episcopal School of Dallas,University of Missouri,philpressey,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203515.png
,9437,Price,Ronnie,,PG,"6'2""",190,1983-06-21,34,"Friendswood, TX",USA,N,Clear Brook,Utah Valley State College,,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101179.png
,10155,Prince,Taurean,12,SF,"6'8""",220,1994-03-22,24,"San Marcos, TX",USA,N,Earl Warren,Baylor University,taureanprince,ASSIGNED_ROSTER,2016 by UTA with pick 12 in round 1 (12 overall),2422560 salary starting in 2017 on a 3 year contract,R,91,ATL,Atlanta,Hawks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627752.png
,13807,Pullen,Jacob,,PG,,,1989-11-10,28,"Maywood, IL",USA,N,Proviso East,Kansas State University,Jpullz0,UFA,,,R,85,PHI,Philadelphia,76ers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626643.png
,14131,Purvis,Rodney,,G,"6'4""",205,2018-03-09,0,,,N,,,,ASSIGNED_ROSTER,,46080 salary starting in 2017 on a 0 year contract,null,95,ORL,Orlando,Magic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628681.png
,10170,Quarterman,Tim,55,G,"6'6""",190,1994-10-27,23,"Savannah, GA",USA,N,Johnson,Louisiana State University,TimQuarterman1,UFA,,,R,109,HOU,Houston,Rockets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627817.png
,13814,Rabb,Ivan,10,PF,"6'10""",220,1997-02-03,21,"Sacramento, CA",USA,Y,Bishop O'Dowd,University of California,YoungIvee,ASSIGNED_MINORS,2017 by ORL with pick 5 in round 2 (35 overall),950000 salary starting in 2017 on a 2 year contract,R,107,MEM,Memphis,Grizzlies,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628397.png
,9282,Randle,Julius,30,PF,"6'9""",250,1994-11-29,23,"Dallas, TX",USA,N,Prestonwood Christian,University of Kentucky,J30_RANDLE,ASSIGNED_ROSTER,,4149242 salary starting in 2017 on a 4 year contract,L,105,LAL,Los Angeles,Lakers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203944.png
,11699,Randle,Chasson,5,PG,"6'2""",185,1993-02-05,25,"Rock Island, IL",USA,N,Rock Island,Stanford University,ChassonRandle,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626184.png
,9294,Randolph,Zach,50,PF,"6'9""",250,1981-07-16,36,"Marion, IN",USA,N,Marion,Michigan State University,MacBo50,ASSIGNED_ROSTER,2001 by POR with pick 19 in round 1 (19 overall),12307692 salary starting in 2017 on a 2 year contract,L,103,SAC,Sacramento,Kings,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2216.png
,14130,Rathan-Mayes,Xavier ,22,G,"6'4""",208,2018-03-04,0,,,N,,,,ASSIGNED_ROSTER,,,null,107,MEM,Memphis,Grizzlies,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628504.png
,9264,Redick,JJ,17,SG,"6'4""",200,1984-06-24,33,"Cookeville, TN",USA,N,Cave Spring,Duke University,JJRedick,ASSIGNED_ROSTER,2006 by ORL with pick 11 in round 1 (11 overall),,R,85,PHI,Philadelphia,76ers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200755.png
,13758,Reed,Davon,32,SG,"6'6""",210,1995-06-11,22,"Princeton, NJ",USA,Y,Princeton Day School,University of Miami,ClutchREED_5,ASSIGNED_ROSTER,2017 by PHX with pick 2 in round 2 (32 overall),815615 salary starting in 2017 on a 4 year contract,R,104,PHX,Phoenix,Suns,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628432.png
,9123,Reed,Willie,35,C,"6'11""",245,1990-05-15,28,"Kansas City, MO",USA,N,Bishop Miege,Saint Louis University,,ASSIGNED_ROSTER,,1577230 salary starting in 2017 on a 1 year contract,R,88,DET,Detroit,Pistons,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203186.png
,10141,Richardson,Malachi,23,SG,"6'6""",205,1996-01-04,22,"Trenton, NJ",USA,N,Trenton Catholic Academy,Syracuse University,KingMali23,ASSIGNED_ROSTER,2016 by CHA with pick 22 in round 1 (22 overall),1504560 salary starting in 2017 on a 3 year contract,R,81,TOR,Toronto,Raptors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627781.png
,9317,Richardson,Josh,0,SF,"6'6""",200,1993-09-15,24,"Edmond, OK",USA,N,Santa Fe,University of Tennessee,J_Rich1,ASSIGNED_ROSTER,2015 by MIA with pick 10 in round 2 (40 overall),1471382 salary starting in 2017 on a 3 year contract,R,92,MIA,Miami,Heat,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626196.png
,9270,Rivers,Austin,25,PG,"6'4""",200,1992-08-01,25,"Santa Monica, CA",USA,N,Winter Park,Duke University,AustinRivers25,ASSIGNED_ROSTER,,11825000 salary starting in 2017 on a 3 year contract,R,102,LAC,Los Angeles,Clippers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203085.png
,13936,Rivers,Doc,,C,,,2018-01-28,0,"Chicago, IL",USA,N,Proviso East,Marquette University,,ASSIGNED_ROSTER,,,R,102,LAC,Los Angeles,Clippers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1941.png
,9385,Roberson,Andre,21,SG,"6'7""",210,1991-12-04,26,"Las Cruces, NM",USA,N,Wagner,University of Colorado,FlyDre21,ASSIGNED_ROSTER,2013 by MIN with pick 26 in round 1 (26 overall),9259260 salary starting in 2017 on a 3 year contract,R,96,OKL,Oklahoma City,Thunder,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203460.png
,9443,Roberts,Brian,22,PG,"6'1""",173,1985-12-03,32,"Toledo, OH",USA,N,Saint John's,University of Dayton,,UFA,,0 salary starting in 2017 on a 1 year contract,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203148.png
,9122,Robinson,Thomas,15,F,"6'10""",237,1991-03-17,27,"Washington, DC",USA,N,Brewster Academy,University of Kansas,Trobinson0,UFA,2012 by SAC with pick 5 in round 1 (5 overall),0 salary starting in 2017 on a 1 year contract,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203080.png
,9534,Robinson,Nate,,PG,,,1984-05-31,33,"Seattle, WA",USA,N,Rainier Beach,University of Washington,nate_robinson,UFA,2005 by PHX with pick 21 in round 1 (21 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101126.png
,13810,Robinson,Devin,7,SF,"6'8""",200,1995-03-07,23,,,N,,,,ASSIGNED_ROSTER,,0 salary starting in 2017 on a 0 year contract,null,94,WAS,Washington,Wizards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628421.png
,9257,Robinson III,Glenn,40,SF,"6'7""",215,1994-01-07,24,"Gary, IN",USA,N,Lake Central,University of Michigan,GRIII,ASSIGNED_ROSTER,2014 by MIN with pick 10 in round 2 (40 overall),1524305 salary starting in 2017 on a 3 year contract,R,87,IND,Indiana,Pacers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203922.png
,10114,Rodriguez,Sergio,14,G,"6'3""",176,1986-06-12,31,Tenerife,Spain,N,,,SergioRodriguez,UFA,2006 by PHX with pick 27 in round 1 (27 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200771.png
,9464,Rondo,Rajon,9,PG,"6'1""",186,1986-02-22,32,"Louisville, KY",USA,N,Oak Hill Academy,University of Kentucky,RajonRondo,ASSIGNED_ROSTER,2006 by PHX with pick 21 in round 1 (21 overall),3300000 salary starting in 2017 on a 1 year contract,R,110,NOP,New Orleans,Pelicans,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200765.png
,9142,Rose,Derrick,1,PG,"6'3""",190,1988-10-02,29,"Chicago, IL",USA,N,Simeon Career Academy,University of Memphis,drose,ASSIGNED_ROSTER,2008 by CHI with pick 1 in round 1 (1 overall),418607 salary starting in 2017 on a 1 year contract,R,100,MIN,Minnesota,Timberwolves,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201565.png
,9492,Ross,Terrence,31,SG,"6'7""",206,1991-02-05,27,"Portland, OR",USA,N,Jefferson,University of Washington,T_DotFlight31,ASSIGNED_ROSTER,2012 by TOR with pick 8 in round 1 (8 overall),10500000 salary starting in 2017 on a 3 year contract,R,95,ORL,Orlando,Magic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203082.png
,9105,Rozier,Terry,12,PG,"6'2""",190,1994-03-17,24,"Youngstown, OH",USA,N,Hargrave Military Academy,University of Louisville,T_Rozzay3,ASSIGNED_ROSTER,2015 by BOS with pick 16 in round 1 (16 overall),1988520 salary starting in 2017 on a 4 year contract,R,82,BOS,Boston,Celtics,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626179.png
,9338,Rubio,Ricky,3,PG,"6'4""",190,1990-10-21,27,Barcelona,Spain,N,,,rickyrubio9,ASSIGNED_ROSTER,2009 by MIN with pick 5 in round 1 (5 overall),14100000 salary starting in 2017 on a 4 year contract,R,98,UTA,Utah,Jazz,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201937.png
,9345,Rudez,Damjan,3,SF,"6'10""",228,1986-06-17,31,Zagreb,Croatia,N,,,,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204014.png
,9219,Rush,Brandon,4,SG,"6'6""",225,1985-07-04,32,"Kansas City, MO",USA,N,Mount Zion Christian Academy,University of Kansas,BRush_25,UFA,2008 by POR with pick 13 in round 1 (13 overall),119602 salary starting in 2017 on a 0 year contract,null,97,POR,Portland,Trail Blazers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201575.png
,9285,Russell,D'Angelo,1,PG,"6'5""",195,1996-02-20,22,"Louisville, KY",USA,N,Montverde Academy,Ohio State University,Dloading,ASSIGNED_ROSTER,,,L,84,BRO,Brooklyn,Nets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626156.png
,10113,Sabonis,Domantas,11,PF,"6'10""",252,1996-05-03,22,"Portland, OR",USA,N,,Gonzaga University,Dsabonis11,ASSIGNED_ROSTER,2016 by ORL with pick 11 in round 1 (11 overall),2550000 salary starting in 2017 on a 2 year contract,L,87,IND,Indiana,Pacers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627734.png
,9279,Sacre,Robert,50,C,,,1989-06-06,28,"Baton Rouge, LA",USA,N,Handsworth Secondary School,Gonzaga University,Bobby_Sacre,UFA,,,R,,,,
,9200,Sampson,JaKarr,29,SF,"6'9""",207,1993-03-20,25,"Cleveland, OH",USA,N,Brewster Academy,St. John's University,,ASSIGNED_MINORS,,49877 salary starting in 2017 on a 0 year contract,R,103,SAC,Sacramento,Kings,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203960.png
,11886,Sanders,Larry,,C,,,1988-11-21,29,"Fort Pierce, FL",USA,N,Port St. Lucie,Virginia Commonwealth University,l8show_thegoat,ASSIGNED_MINORS,,,R,86,CLE,Cleveland,Cavaliers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202336.png
,10115,Saric,Dario,9,PF,"6'10""",223,1994-04-08,24,Sibenik,Croatia,N,,,dariosaric,ASSIGNED_ROSTER,2014 by ORL with pick 12 in round 1 (12 overall),,R,85,PHI,Philadelphia,76ers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203967.png
,10151,Satoransky,Tomas,31,PG,"6'7""",210,1991-10-30,26,Prague,Czech Republic,N,,,satoransky,ASSIGNED_ROSTER,2012 by WAS with pick 2 in round 2 (32 overall),3000000 salary starting in 2017 on a 3 year contract,R,94,WAS,Washington,Wizards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203107.png
,9084,Schroder,Dennis,17,PG,"6'1""",172,1993-09-13,24,Braunschweig,Germany,N,,,@DennisMike93,ASSIGNED_ROSTER,2013 by ATL with pick 17 in round 1 (17 overall),15500000 salary starting in 2017 on a 4 year contract,null,91,ATL,Atlanta,Hawks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png
,9499,Scola,Luis,4,PF,,,1980-04-30,38,Buenos Aires,Argentina,N,,,LScola4,UFA,2002 by SAS with pick 27 in round 2 (56 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2449.png
,9083,Scott,Mike,30,PF,"6'8""",237,1988-07-16,29,"Chesapeake, VA",USA,N,Deep Creek,University of Virginia,mikescott,ASSIGNED_ROSTER,2012 by ATL with pick 13 in round 2 (43 overall),1709538 salary starting in 2017 on a 1 year contract,R,94,WAS,Washington,Wizards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203118.png
,9088,Sefolosha,Thabo,22,SF,"6'7""",220,1984-05-02,34,Vevey,Switzerland,N,,,ThaboSefolosha,ASSIGNED_ROSTER,2006 by PHI with pick 13 in round 1 (13 overall),5250000 salary starting in 2017 on a 2 year contract,R,98,UTA,Utah,Jazz,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200757.png
,11988,Selden,Wayne,7,SG,"6'5""",230,1994-09-30,23,"Roxbury, MA",USA,N,Tilton School,University of Kansas,,ASSIGNED_ROSTER,,1312611 salary starting in 2017 on a 2 year contract,R,107,MEM,Memphis,Grizzlies,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627782.png
,9381,Seraphin,Kevin,1,C,"6'10""",278,1989-12-07,28,Cayenne,French Guiana,N,,,kslife7,UFA,2010 by CHI with pick 17 in round 1 (17 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202338.png
,9518,Sessions,Ramon,1,PG,,,1986-04-10,32,"Myrtle Beach, SC",USA,N,Myrtle Beach,"University of Nevada, Reno",,ASSIGNED_ROSTER,,355218 salary starting in 2017 on a 1 year contract,R,94,WAS,Washington,Wizards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201196.png
,9162,Shumpert,Iman,4,SG,"6'5""",220,1990-06-25,27,"Oak Park, IL",USA,N,Oak Park and River Forest,Georgia Institute of Technology,imanshumpert,ASSIGNED_ROSTER,2011 by NYK with pick 17 in round 1 (17 overall),10337079 salary starting in 2017 on a 4 year contract,R,103,SAC,Sacramento,Kings,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202697.png
,10123,Siakam,Pascal,43,PF,"6'9""",230,1994-04-02,24,Douala,Cameroon,N,God's Academy,New Mexico State University,pskills43,ASSIGNED_ROSTER,2016 by TOR with pick 27 in round 1 (27 overall),1249920 salary starting in 2017 on a 3 year contract,R,81,TOR,Toronto,Raptors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627783.png
,14349,Silas,Xavier,,SG,,,2018-03-28,0,,,N,,,,ASSIGNED_ROSTER,,,null,82,BOS,Boston,Celtics,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202918.png
,9483,Simmons,Jonathon,17,SF,"6'6""",195,1989-09-14,28,"Houston, TX",USA,N,Smiley,University of Houston,ThaRealJsimms,ASSIGNED_ROSTER,,6300000 salary starting in 2017 on a 3 year contract,R,95,ORL,Orlando,Magic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203613.png
,13815,Simmons,Kobi,2,SG,"6'4""",170,1997-07-04,20,"Atlanta, GA",USA,Y,St. Francis,University of Arizona,,ASSIGNED_MINORS,,0 salary starting in 2017 on a 0 year contract,R,107,MEM,Memphis,Grizzlies,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png
,10087,Simmons,Ben,25,PF,"6'10""",230,1996-07-20,21,Fitzroy,Australia,N,Montverde Academy,Louisiana State University,BenSimmons25,ASSIGNED_ROSTER,2016 by PHI with pick 1 in round 1 (1 overall),,L,85,PHI,Philadelphia,76ers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627732.png
,9126,Sims,Henry,14,C,"6'10""",248,1990-03-27,28,"Baltimore, MD",USA,N,Mount Saint Joseph,Georgetown University,H_Sims14,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203156.png
,9395,Singler,Kyle,15,SF,"6'8""",228,1988-05-04,30,"Medford, OR",USA,N,South Medford,Duke University,KyleSingler,ASSIGNED_ROSTER,2011 by DET with pick 3 in round 2 (33 overall),4666500 salary starting in 2017 on a 4 year contract,R,96,OKL,Oklahoma City,Thunder,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202713.png
,9124,Sloan,Donald,15,PG,"6'3""",205,1988-01-15,30,"Shreveport, LA",USA,N,Seagoville,Texas A&M University,dsloan15,ASSIGNED_ROSTER,,,R,84,BRO,Brooklyn,Nets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202388.png
,9102,Smart,Marcus,36,SG,"6'4""",220,1994-03-06,24,"Flower Mound, TX",USA,N,Edward S. Marcus,Oklahoma State University,smart_MS3,ASSIGNED_ROSTER,2014 by BOS with pick 6 in round 1 (6 overall),4538020 salary starting in 2017 on a 4 year contract,R,82,BOS,Boston,Celtics,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203935.png
,9425,Smith,Ish,14,PG,"6'0""",175,1988-07-05,29,"Charlotte, NC",USA,N,Central Cabarrus,Wake Forest University,ishsmith,ASSIGNED_ROSTER,,,R,88,DET,Detroit,Pistons,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202397.png
,9167,Smith,J.R.,5,SG,"6'6""",225,1985-09-09,32,"Freehold, NJ",USA,N,Saint Benedict's Preparatory School,,TheRealJRSmith,ASSIGNED_ROSTER,,13760000 salary starting in 2017 on a 4 year contract,R,86,CLE,Cleveland,Cavaliers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2747.png
,9411,Smith,Jason,14,PF,"7'0""",240,1986-03-02,32,"Greeley, CO",USA,N,Platte Valley,Colorado State University,JasonSmith014,ASSIGNED_ROSTER,2007 by MIA with pick 20 in round 1 (20 overall),5225000 salary starting in 2017 on a 3 year contract,R,94,WAS,Washington,Wizards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201160.png
,9241,Smith,Josh,5,PF,,,1985-12-05,32,"College Park, GA",USA,N,Oak Hill Academy,,,UFA,2004 by ATL with pick 17 in round 1 (17 overall),,L,110,NOP,New Orleans,Pelicans,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2746.png
,9350,Smith,Greg,4,PF,"6'10""",250,1991-01-08,27,"Vallejo, CA",USA,N,Westwind Academy,"California State University, Fresno",Ju_Smith4,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202962.png
,9542,Smith,Russ,,PG,,,1991-04-19,27,"New York, NY",USA,N,South Kent School,University of Louisville,,UFA,2014 by PHI with pick 17 in round 2 (47 overall),,R,,,,
,13736,Smith Jr.,Dennis,1,PG,"6'3""",195,1997-11-25,20,"Fayetteville, NC",USA,Y,Trinity Christian,North Carolina State University,Dennis1SmithJr,ASSIGNED_ROSTER,2017 by DAL with pick 9 in round 1 (9 overall),3218280 salary starting in 2017 on a 2 year contract,R,108,DAL,Dallas,Mavericks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628372.png
,9145,Snell,Tony,21,SG,"6'7""",221,1991-11-10,26,"Riverside, CA",USA,N,King,University of New Mexico,,ASSIGNED_ROSTER,2013 by CHI with pick 20 in round 1 (20 overall),9821429 salary starting in 2017 on a 4 year contract,R,90,MIL,Milwaukee,Bucks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203503.png
,13879,Snyder,Quin,,C,,,2018-01-26,0,,,N,,,,ASSIGNED_OTHER,,,null,98,UTA,Utah,Jazz,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202439.png
,9225,Speights,Marreese,5,C,"6'10""",255,1987-08-04,30,"St. Petersburg, FL",USA,N,Hargrave Military Academy,University of Florida,Mospeights16,ASSIGNED_ROSTER,2008 by PHI with pick 16 in round 1 (16 overall),2116955 salary starting in 2017 on a 1 year contract,R,95,ORL,Orlando,Magic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201578.png
,9090,Splitter,Tiago,11,C,"6'11""",245,1985-01-01,33,Joinville,Brazil,N,,,tiagosplitter,UFA,2007 by SAS with pick 28 in round 1 (28 overall),0 salary starting in 2017 on a 4 year contract,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201168.png
,13930,Spoelstra,Erik,,C,,,2018-01-26,0,,,N,,,,ASSIGNED_OTHER,,,null,92,MIA,Miami,Heat,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1787.png
,9417,Stauskas,Nik,2,SG,"6'6""",205,1993-10-07,24,Mississauga,Canada,N,St. Mark's School,University of Michigan,NStauskas11,ASSIGNED_ROSTER,2014 by SAC with pick 8 in round 1 (8 overall),3807147 salary starting in 2017 on a 4 year contract,R,84,BRO,Brooklyn,Nets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203917.png
,9293,Stephenson,Lance,1,SF,"6'6""",230,1990-09-05,27,"Brooklyn, NY",USA,N,Abraham Lincoln,University of Cincinnati,StephensonLance,ASSIGNED_ROSTER,2010 by IND with pick 10 in round 2 (40 overall),4180000 salary starting in 2017 on a 2 year contract,R,87,IND,Indiana,Pacers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202362.png
,9562,Stepheson,Alex,35,PF,,,1987-08-07,30,"Los Angeles, CA",USA,N,Harvard-Westlake,University of Southern California,,UFA,,,R,,,,
,13927,Stevens,Brad,,C,,,2018-01-26,0,,,N,,,,ASSIGNED_OTHER,,,null,82,BOS,Boston,Celtics,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203535.png
,14136,Stockton,David,,PG,,,1991-06-23,26,,,N,,,,ASSIGNED_ROSTER,,74159 salary starting in 2017 on a 0 year contract,null,98,UTA,Utah,Jazz,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204065.png
,9551,Stokes,Jarnell,12,PF,,,1994-01-07,24,"Memphis, TN",USA,N,Southwind HS,University of Tennessee,JarnellStokes,UFA,2014 by UTA with pick 5 in round 2 (35 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203950.png
,11956,Stone,Julyan,32,SG,"6'6""",200,1988-12-07,29,"Alexandria, VA",USA,N,Dos Pueblos,University of Texas at El Paso,,ASSIGNED_ROSTER,,1524305 salary starting in 2017 on a 2 year contract,R,93,CHA,Charlotte,Hornets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202933.png
,10159,Stone,Diamond,,C,"6'11""",255,1997-02-10,21,"Milwaukee, WI",USA,Y,Dominican,University of Maryland,,ASSIGNED_MINORS,2016 by NOP with pick 10 in round 2 (40 overall),,R,102,LAC,Los Angeles,Clippers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627754.png
,13931,Stotts,Terry,,C,,,2018-01-26,0,,,N,,,,ASSIGNED_OTHER,,,null,97,POR,Portland,Trail Blazers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1337.png
,9255,Stuckey,Rodney,2,PG,,,1986-04-21,32,"Seattle, WA",USA,N,Kentwood,Eastern Washington University,,UFA,2007 by DET with pick 15 in round 1 (15 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201155.png
,9098,Sullinger,Jared,0,PF,,,1992-03-04,26,"Columbus, OH",USA,N,Northland,Ohio State University,Jared_Sully0,UFA,2012 by BOS with pick 21 in round 1 (21 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203096.png
,13798,Sumner,Edmond,5,PG,"6'5""",188,1995-12-29,22,"Detroit, MI",USA,N,Detroit Country Day,Xavier University,EdmondSumner,ASSIGNED_ROSTER,2017 by NOP with pick 22 in round 2 (52 overall),0 salary starting in 2017 on a 0 year contract,null,87,IND,Indiana,Pacers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628410.png
,13752,Swanigan,Caleb,50,PF,"6'8""",250,1997-04-18,21,"Indianapolis, IN",USA,N,Homestead,Purdue University,calebswanigan50,ASSIGNED_ROSTER,2017 by POR with pick 26 in round 1 (26 overall),1465920 salary starting in 2017 on a 2 year contract,R,97,POR,Portland,Trail Blazers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628403.png
,13730,Tatum,Jayson,0,PF,"6'8""",205,1998-03-03,20,"St. Louis, MO",USA,N,Chaminade College Prep,Duke University,jaytatum0,ASSIGNED_ROSTER,2017 by BOS with pick 3 in round 1 (3 overall),5645400 salary starting in 2017 on a 2 year contract,R,82,BOS,Boston,Celtics,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png
,11743,Tavares,Edy,32,C,"7'3""",265,1992-03-22,26,Maio,Cape Verde,N,,,waltertavares22,ASSIGNED_ROSTER,2014 by ATL with pick 13 in round 2 (43 overall),,R,91,ATL,Atlanta,Hawks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204002.png
,11979,Taylor,Isaiah,22,PG,"6'3""",170,1994-07-11,23,"Hayward, CA",USA,N,The Village School,University of Texas at Austin,,ASSIGNED_ROSTER,,1312611 salary starting in 2017 on a 2 year contract,R,91,ATL,Atlanta,Hawks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627819.png
