#Date/Time of Update: 2018-05-09 10:38:39 AM,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#High School,#College,#Twitter,#Roster Status,#Draft,#Contract,#Shoots,#Catches,#Team ID,#Team Abbr.,#Team City,#Team Name,#Official Image URL
,5269,Schmidt,Nate,88,D,"6'1""",194,1991-07-16,26,"St. Cloud, MN",USA,N,,,nateschmidt29,ASSIGNED_ROSTER,,2150000 salary starting in 2017 on a 2 year contract,L,null,142,VGK,Vegas,Golden Knights,https://nhl.bamcontent.com/images/headshots/current/168x168/8477220@2x.jpg
,9074,Schneider,Cole,10,LW,"6'1""",203,1990-08-26,27,"Williamsville, NY",USA,N,,,,ASSIGNED_MINORS,,650000 salary starting in 2017 on a 2 year contract,L,null,9,NYR,New York,Rangers,https://nhl.bamcontent.com/images/headshots/current/168x168/8476766@2x.jpg
,4575,Schneider,Cory,35,G,"6'3""",200,1986-03-18,32,"Marblehead, MA",USA,N,,,,ASSIGNED_ROSTER,2004 by VAN with pick 26 in round 1 (26 overall),6000000 salary starting in 2017 on a 7 year contract,null,L,7,NJD,New Jersey,Devils,https://nhl.bamcontent.com/images/headshots/current/168x168/8471239@2x.jpg
,5150,Schroeder,Jordan,14,C,"5'9""",170,1990-09-29,27,"Lakeville, MN",USA,N,,,J_Schroeder90,ASSIGNED_ROSTER,2009 by VAN with pick 22 in round 1 (22 overall),650000 salary starting in 2017 on a 2 year contract,R,null,19,CBJ,Columbus,Blue Jackets,https://nhl.bamcontent.com/images/headshots/current/168x168/8475147@2x.jpg
,5118,Schultz,Justin,4,D,"6'2""",193,1990-07-06,27,"Kelowna, BC",Canada,N,,,6Schultz6,ASSIGNED_ROSTER,2008 by ANA with pick 13 in round 2 (43 overall),4500000 salary starting in 2017 on a 3 year contract,R,null,10,PIT,Pittsburgh,Penguins,https://nhl.bamcontent.com/images/headshots/current/168x168/8474602@2x.jpg
,5088,Schwartz,Jaden,17,LW,"5'10""",190,1992-06-25,25,"Wilcox, SK",Canada,N,,,,ASSIGNED_ROSTER,2010 by STL with pick 14 in round 1 (14 overall),,L,null,17,STL,St. Louis,Blues,https://nhl.bamcontent.com/images/headshots/current/168x168/8475768@2x.jpg
,11821,Scott,Justin,67,C,"6'1""",202,1995-08-12,22,"Burlington, ON",Canada,Y,,,,ASSIGNED_ROSTER,,,null,null,19,CBJ,Columbus,Blue Jackets,
,3634,Seabrook,Brent,7,D,"6'3""",220,1985-04-20,33,"Richmond, BC",Canada,N,,,,ASSIGNED_ROSTER,2003 by CHI with pick 14 in round 1 (14 overall),4500000 salary starting in 2017 on a 8 year contract,R,null,20,CHI,Chicago,Blackhawks,https://nhl.bamcontent.com/images/headshots/current/168x168/8470607@2x.jpg
,439,Sedin,Henrik,33,C,"6'2""",183,1980-09-26,37,Ornskoldsvik,Sweden,N,,,,ASSIGNED_ROSTER,,7000000 salary starting in 2017 on a 4 year contract,L,null,21,VAN,Vancouver,Canucks,https://nhl.bamcontent.com/images/headshots/current/168x168/8467876@2x.jpg
,438,Sedin,Daniel,22,LW,"6'1""",190,1980-09-26,37,Ornskoldsvik,Sweden,N,,,,ASSIGNED_ROSTER,,7000000 salary starting in 2017 on a 4 year contract,L,null,21,VAN,Vancouver,Canucks,https://nhl.bamcontent.com/images/headshots/current/168x168/8467875@2x.jpg
,10094,Sedlak,Lukas,45,C,"6'0""",205,1993-02-25,25,Ceské Budejovice,CzechRepublic,N,,,,ASSIGNED_ROSTER,2011 by CBJ with pick 7 in round 6 (158 overall),800000 salary starting in 2017 on a 2 year contract,L,null,19,CBJ,Columbus,Blue Jackets,https://nhl.bamcontent.com/images/headshots/current/168x168/8476310@2x.jpg
,12486,Seeler,Nick,36,D,"6'2""",200,1993-06-02,24,"Eden Prairie, MN",USA,N,,,,ASSIGNED_ROSTER,2011 by MIN with pick 10 in round 5 (131 overall),650000 salary starting in 2017 on a 2 year contract,L,null,25,MIN,Minnesota,Wild,https://nhl.bamcontent.com/images/headshots/current/168x168/8476372@2x.jpg
,4875,Seguin,Tyler,91,C,"6'1""",201,1992-01-31,26,"Brampton, ON",Canada,N,,,tseguinofficial,ASSIGNED_ROSTER,2010 by BOS with pick 2 in round 1 (2 overall),6000000 salary starting in 2017 on a 6 year contract,R,null,27,DAL,Dallas,Stars,https://nhl.bamcontent.com/images/headshots/current/168x168/8475794@2x.jpg
,858,Seidenberg,Dennis,4,D,"6'0""",199,1981-07-18,36,Schwenningen,DEU,N,,,,ASSIGNED_ROSTER,2001 by PHI with pick 7 in round 6 (172 overall),1250000 salary starting in 2017 on a 1 year contract,L,null,8,NYI,New York,Islanders,https://nhl.bamcontent.com/images/headshots/current/168x168/8469619@2x.jpg
,4157,Sekera,Andrej,2,D,"6'0""",200,1986-06-08,31,Bojnice,Slovakia,N,,,,ASSIGNED_ROSTER,2004 by BUF with pick 6 in round 3 (71 overall),5500000 salary starting in 2017 on a 6 year contract,L,null,24,EDM,Edmonton,Oilers,https://nhl.bamcontent.com/images/headshots/current/168x168/8471284@2x.jpg
,5610,Senyshyn,Zach,71,RW,"6'1""",192,1997-03-29,21,"Ottawa, ON",Canada,N,,,,ASSIGNED_OTHER,,832500 salary starting in 2017 on a 3 year contract,null,null,11,BOS,Boston,Bruins,
,9635,Sergachev,Mikhail,98,D,"6'3""",215,1998-06-24,19,Nizhnekamsk,Russia,N,,,,ASSIGNED_ROSTER,2016 by MTL with pick 9 in round 1 (9 overall),832500 salary starting in 2017 on a 3 year contract,null,null,1,TBL,Tampa Bay,Lightning,https://nhl.bamcontent.com/images/headshots/current/168x168/8479410@2x.jpg
,4731,Sestito,Tom,25,LW,"6'5""",228,1987-09-28,30,"Rome, NY",USA,N,,,TomSestito23,ASSIGNED_OTHER,2006 by CBJ with pick 22 in round 3 (85 overall),650000 salary starting in 2017 on a 1 year contract,L,null,10,PIT,Pittsburgh,Penguins,https://nhl.bamcontent.com/images/headshots/current/168x168/8473542@2x.jpg
,5453,Severson,Damon,28,D,"6'2""",205,1994-08-07,23,"Melville, SK",Canada,N,,,dseves7,ASSIGNED_ROSTER,2012 by NJD with pick 30 in round 2 (60 overall),2500000 salary starting in 2017 on a 6 year contract,R,null,7,NJD,New Jersey,Devils,https://nhl.bamcontent.com/images/headshots/current/168x168/8476923@2x.jpg
,14149,Sexton,Ben,26,C,"5'11""",196,1991-06-05,26,"Ottawa, ON",Canada,Y,,,,ASSIGNED_ROSTER,2009 by BOS with pick 25 in round 7 (206 overall),,R,null,13,OTT,Ottawa,Senators,https://nhl.bamcontent.com/images/headshots/current/168x168/8475328@2x.jpg
,4744,Sexton,Dan,42,RW,"5'9""",180,1987-04-29,31,"Apple Valley, MN",USA,N,,,,UNDRAFTED,,,R,null,,,,https://nhl.bamcontent.com/images/headshots/current/168x168/8475105@2x.jpg
,5154,Sgarbossa,Michael,48,C,"6'0""",186,1992-07-25,25,"Campbellville, ON",Canada,N,,,,ASSIGNED_MINORS,,650000 salary starting in 2017 on a 1 year contract,L,null,2,WPJ,Winnipeg,Jets,https://nhl.bamcontent.com/images/headshots/current/168x168/8475958@2x.jpg
,4734,Sharp,MacGregor,67,C,"6'1""",185,1985-10-01,32,"Red Deer, AB",Canada,N,,,,UNDRAFTED,,,L,null,,,,https://nhl.bamcontent.com/images/headshots/current/168x168/8475085@2x.jpg
,838,Sharp,Patrick,10,LW,"6'1""",200,1981-12-27,36,"Winnipeg, MB",Canada,N,,,10PSharp,ASSIGNED_ROSTER,2001 by PHI with pick 32 in round 3 (95 overall),800000 salary starting in 2017 on a 1 year contract,R,null,20,CHI,Chicago,Blackhawks,https://nhl.bamcontent.com/images/headshots/current/168x168/8469544@2x.jpg
,4901,Shattenkirk,Kevin,22,D,"6'0""",200,1989-01-29,29,"New Rochelle, NY",USA,N,,,shattdeuces,ASSIGNED_ROSTER,2007 by COL with pick 14 in round 1 (14 overall),7000000 salary starting in 2017 on a 4 year contract,R,null,9,NYR,New York,Rangers,https://nhl.bamcontent.com/images/headshots/current/168x168/8474031@2x.jpg
,5061,Shaw,Andrew,65,C,"5'11""",182,1991-07-20,26,"Belleville, ON",Canada,N,,,shawz15er,ASSIGNED_ROSTER,2011 by CHI with pick 18 in round 5 (139 overall),3000000 salary starting in 2017 on a 6 year contract,R,null,14,MTL,Montreal,Canadiens,https://nhl.bamcontent.com/images/headshots/current/168x168/8476381@2x.jpg
,5848,Shaw,Logan,49,RW,"6'3""",208,1992-10-05,25,"Glace Bay, NS",Canada,N,,,loganshaw11,ASSIGNED_MINORS,2011 by FLO with pick 15 in round 3 (76 overall),650000 salary starting in 2017 on a 1 year contract,R,null,14,MTL,Montreal,Canadiens,https://nhl.bamcontent.com/images/headshots/current/168x168/8476400@2x.jpg
,5100,Sheahan,Riley,15,C,"6'3""",214,1991-12-07,26,"St. Catharines, ON",Canada,N,,,rsheahan15,ASSIGNED_ROSTER,2010 by DET with pick 21 in round 1 (21 overall),2075000 salary starting in 2017 on a 2 year contract,L,null,10,PIT,Pittsburgh,Penguins,https://nhl.bamcontent.com/images/headshots/current/168x168/8475772@2x.jpg
,5892,Sheary,Conor,43,LW,"5'8""",175,1992-06-08,25,"Winchester, MA",USA,N,,,csheary13,ASSIGNED_ROSTER,,2000000 salary starting in 2017 on a 3 year contract,L,null,10,PIT,Pittsburgh,Penguins,https://nhl.bamcontent.com/images/headshots/current/168x168/8477839@2x.jpg
,14139,Sherman,Wiley,,D,"6'6""",200,1995-05-23,22,"Greenwich, CT",USA,N,,,,ASSIGNED_MINORS,2013 by BOS with pick 29 in round 5 (150 overall),,L,null,11,BOS,Boston,Bruins,
,5860,Shinkaruk,Hunter,49,C,"5'10""",181,1994-10-13,23,"Calgary, AB",Canada,N,,,H_S_9,ASSIGNED_OTHER,2013 by VAN with pick 24 in round 1 (24 overall),832500 salary starting in 2017 on a 3 year contract,L,null,23,CGY,Calgary,Flames,https://nhl.bamcontent.com/images/headshots/current/168x168/8477445@2x.jpg
,12503,Shipachyov,Vadim,87,C,"6'0""",187,1987-03-12,31,Cherepovets,Russia,N,,,,ASSIGNED_MINORS,,4000000 salary starting in 2017 on a 2 year contract,L,null,142,VGK,Vegas,Golden Knights,https://nhl.bamcontent.com/images/headshots/current/168x168/8479650@2x.jpg
,5514,Shore,Nick,25,C,"6'1""",195,1992-09-24,25,"Denver, CO",USA,N,,,nshore23,ASSIGNED_ROSTER,2011 by LAK with pick 21 in round 3 (82 overall),925000 salary starting in 2017 on a 1 year contract,R,null,23,CGY,Calgary,Flames,https://nhl.bamcontent.com/images/headshots/current/168x168/8476406@2x.jpg
,5850,Shore,Devin,17,C,"6'0""",205,1994-07-19,23,"Ajax, ON",Canada,N,,,devinshore,ASSIGNED_ROSTER,2012 by DAL with pick 31 in round 2 (61 overall),832500 salary starting in 2017 on a 3 year contract,L,null,27,DAL,Dallas,Stars,https://nhl.bamcontent.com/images/headshots/current/168x168/8476913@2x.jpg
,5809,Sieloff,Patrick,50,D,"6'1""",205,1994-05-15,24,"Ann Arbor, MI",USA,N,,,,ASSIGNED_MINORS,2012 by CGY with pick 12 in round 2 (42 overall),650000 salary starting in 2017 on a 1 year contract,L,null,13,OTT,Ottawa,Senators,https://nhl.bamcontent.com/images/headshots/current/168x168/8476890@2x.jpg
,4999,Siemens,Duncan,15,D,"6'3""",210,1993-09-07,24,"Edmonton, AB",Canada,N,,,,ASSIGNED_MINORS,2011 by COL with pick 11 in round 1 (11 overall),750000 salary starting in 2017 on a 1 year contract,L,null,22,COL,Colorado,Avalanche,https://nhl.bamcontent.com/images/headshots/current/168x168/8476464@2x.jpg
,14383,Sikura,Tyler,,C,"6'0""",195,1992-05-17,26,"Aurora, ON",Canada,Y,,,,ASSIGNED_MINORS,,,L,null,20,CHI,Chicago,Blackhawks,
,14355,Sikura,Dylan,95,RW,"5'11""",158,1995-05-31,22,"Aurora, ON",Canada,Y,,,,ASSIGNED_ROSTER,2014 by CHI with pick 28 in round 6 (178 overall),,L,null,20,CHI,Chicago,Blackhawks,https://nhl.bamcontent.com/images/headshots/current/168x168/8478106@2x.jpg
,5106,Silfverberg,Jakob,33,RW,"6'2""",202,1990-10-13,27,Gävle,Sweden,N,,,jsilfverberg33,ASSIGNED_ROSTER,2009 by OTT with pick 9 in round 2 (39 overall),3750000 salary starting in 2017 on a 4 year contract,R,null,29,ANA,Anaheim,Ducks,https://nhl.bamcontent.com/images/headshots/current/168x168/8475164@2x.jpg
,5294,Sill,Zach,23,C,"6'0""",214,1988-05-24,29,"Truro, NS",Canada,N,,,,ASSIGNED_OTHER,,650000 salary starting in 2017 on a 2 year contract,L,null,5,WSH,Washington,Capitals,https://nhl.bamcontent.com/images/headshots/current/168x168/8475119@2x.jpg
,4514,Simmonds,Wayne,17,RW,"6'2""",185,1988-08-26,29,"Scarborough, ON",Canada,N,,,Simmonds17,ASSIGNED_ROSTER,2007 by LAK with pick 31 in round 2 (61 overall),4750000 salary starting in 2017 on a 6 year contract,R,null,6,PHI,Philadelphia,Flyers,https://nhl.bamcontent.com/images/headshots/current/168x168/8474190@2x.jpg
,5732,Simon,Dominik,12,C,"5'11""",176,1994-08-08,23,Prague,CzechRepublic,N,,,,ASSIGNED_ROSTER,2015 by PIT with pick 16 in round 5 (137 overall),650000 salary starting in 2017 on a 3 year contract,L,null,10,PIT,Pittsburgh,Penguins,https://nhl.bamcontent.com/images/headshots/current/168x168/8478866@2x.jpg
,11531,Simpson,Dillon,79,D,"6'2""",204,1993-02-10,25,"Edmonton, AB",Canada,N,,,,ASSIGNED_OTHER,2011 by EDM with pick 1 in round 4 (92 overall),650000 salary starting in 2017 on a 1 year contract,L,null,24,EDM,Edmonton,Oilers,https://nhl.bamcontent.com/images/headshots/current/168x168/8476416@2x.jpg
,5319,Sislo,Mike,46,RW,"5'11""",190,1988-01-20,30,"Superior, WI",USA,N,,,,ASSIGNED_MINORS,,650000 salary starting in 2017 on a 1 year contract,R,null,30,ARI,Arizona,Coyotes,https://nhl.bamcontent.com/images/headshots/current/168x168/8476209@2x.jpg
,5330,Sissons,Colton,10,C,"6'1""",200,1993-11-05,24,"North Vancouver, BC",Canada,N,,,colton_es15,ASSIGNED_ROSTER,2012 by NSH with pick 20 in round 2 (50 overall),650000 salary starting in 2017 on a 3 year contract,R,null,18,NSH,Nashville,Predators,https://nhl.bamcontent.com/images/headshots/current/168x168/8476925@2x.jpg
,4876,Skinner,Jeff,53,LW,"5'11""",200,1992-05-16,26,"Toronto, ON",Canada,N,,,JeffSkinner,ASSIGNED_ROSTER,2010 by CAR with pick 7 in round 1 (7 overall),6000000 salary starting in 2017 on a 6 year contract,L,null,3,CAR,Carolina,Hurricanes,https://nhl.bamcontent.com/images/headshots/current/168x168/8475784@2x.jpg
,5891,Skjei,Brady,76,D,"6'3""",211,1994-03-26,24,"Lakeville, MN",USA,N,,,BradySkjei,ASSIGNED_ROSTER,2012 by NYR with pick 28 in round 1 (28 overall),832500 salary starting in 2017 on a 3 year contract,L,null,9,NYR,New York,Rangers,https://nhl.bamcontent.com/images/headshots/current/168x168/8476869@2x.jpg
,5866,Slavin,Jaccob,74,D,"6'3""",205,1994-05-01,24,"Denver, CO",USA,N,,,Jslavin74,ASSIGNED_ROSTER,2012 by CAR with pick 29 in round 4 (120 overall),832500 salary starting in 2017 on a 3 year contract,L,null,3,CAR,Carolina,Hurricanes,https://nhl.bamcontent.com/images/headshots/current/168x168/8476958@2x.jpg
,5812,Slepyshev,Anton,58,LW,"6'2""",221,1994-05-13,24,Penza,Russia,N,,,,ASSIGNED_ROSTER,2013 by EDM with pick 27 in round 3 (88 overall),832500 salary starting in 2017 on a 3 year contract,R,null,24,EDM,Edmonton,Oilers,https://nhl.bamcontent.com/images/headshots/current/168x168/8477415@2x.jpg
,5733,Smallman,Spencer,75,RW,"6'0""",201,1996-09-08,21,"Summerside, PE",Canada,Y,,,,ASSIGNED_OTHER,,650000 salary starting in 2017 on a 3 year contract,null,null,3,CAR,Carolina,Hurricanes,
,4574,Smith,Zack,15,C,"6'2""",208,1988-04-05,30,"Maple Creek, SK",Canada,N,,,Smit_Treat15,ASSIGNED_ROSTER,2008 by OTT with pick 18 in round 3 (79 overall),3250000 salary starting in 2017 on a 4 year contract,L,null,13,OTT,Ottawa,Senators,https://nhl.bamcontent.com/images/headshots/current/168x168/8474250@2x.jpg
,4602,Smith,Trevor,23,C,"6'1""",195,1985-02-08,33,"Ottawa, ON",Canada,N,,,__tsmith,ASSIGNED_OTHER,,650000 salary starting in 2017 on a 2 year contract,L,null,18,NSH,Nashville,Predators,https://nhl.bamcontent.com/images/headshots/current/168x168/8473942@2x.jpg
,10096,Smith,Gemel,46,C,"5'10""",190,1994-04-16,24,"Toronto, ON",Canada,N,,,gemel_smith,ASSIGNED_ROSTER,2012 by DAL with pick 13 in round 4 (104 overall),650000 salary starting in 2017 on a 1 year contract,L,null,27,DAL,Dallas,Stars,https://nhl.bamcontent.com/images/headshots/current/168x168/8476966@2x.jpg
,12349,Smith,C.J.,49,LW,"5'11""",181,1994-12-01,23,"Des Moines, IA",USA,Y,,,,ASSIGNED_OTHER,,832500 salary starting in 2017 on a 2 year contract,L,null,15,BUF,Buffalo,Sabres,https://nhl.bamcontent.com/images/headshots/current/168x168/8480083@2x.jpg
,4829,Smith,Ben,18,RW,"5'11""",203,1988-07-11,29,"Winston-Salem, NC",USA,N,,,BenASmith12,ASSIGNED_OTHER,2008 by CHI with pick 18 in round 6 (169 overall),650000 salary starting in 2017 on a 1 year contract,R,null,12,TOR,Toronto,Maple Leafs,https://nhl.bamcontent.com/images/headshots/current/168x168/8474727@2x.jpg
,5012,Smith,Craig,15,RW,"6'1""",208,1989-09-05,28,"Madison, WI",USA,N,,,,ASSIGNED_ROSTER,2009 by NSH with pick 7 in round 4 (98 overall),4250000 salary starting in 2017 on a 5 year contract,R,null,18,NSH,Nashville,Predators,https://nhl.bamcontent.com/images/headshots/current/168x168/8475225@2x.jpg
,5092,Smith,Reilly,19,RW,"6'0""",185,1991-04-01,27,"Toronto, ON",Canada,N,,,reillysmith18,ASSIGNED_ROSTER,2009 by DAL with pick 8 in round 3 (69 overall),5000000 salary starting in 2017 on a 5 year contract,L,null,142,VGK,Vegas,Golden Knights,https://nhl.bamcontent.com/images/headshots/current/168x168/8475191@2x.jpg
,5032,Smith,Brendan,42,D,"6'2""",211,1989-02-08,29,"Mimico, ON",Canada,N,,,bssmith7,ASSIGNED_ROSTER,2007 by DET with pick 27 in round 1 (27 overall),5000000 salary starting in 2017 on a 4 year contract,L,null,9,NYR,New York,Rangers,https://nhl.bamcontent.com/images/headshots/current/168x168/8474090@2x.jpg
,3486,Smith,Mike,41,G,"6'4""",215,1982-03-22,36,"Kingston, ON",Canada,N,,,,ASSIGNED_ROSTER,2001 by DAL with pick 30 in round 5 (161 overall),6000000 salary starting in 2017 on a 6 year contract,null,L,23,CGY,Calgary,Flames,https://nhl.bamcontent.com/images/headshots/current/168x168/8469608@2x.jpg
,5128,Smith,Jeremy,40,G,"6'0""",177,1989-04-13,29,"Dearborn, MI",USA,Y,,,,ASSIGNED_OTHER,2007 by NSH with pick 24 in round 2 (54 overall),750000 salary starting in 2017 on a 1 year contract,null,L,3,CAR,Carolina,Hurricanes,https://nhl.bamcontent.com/images/headshots/current/168x168/8474092@2x.jpg
,5007,Smith-Pelly,Devante,25,RW,"6'0""",223,1992-06-14,25,"Scarborough, ON",Canada,N,,,smithpelly23,ASSIGNED_ROSTER,2010 by ANA with pick 12 in round 2 (42 overall),650000 salary starting in 2017 on a 1 year contract,R,null,5,WSH,Washington,Capitals,https://nhl.bamcontent.com/images/headshots/current/168x168/8475758@2x.jpg
,4415,Smotherman,Jordan,50,LW,"6'3""",225,1986-05-10,32,"Corvallis, OR",USA,N,,,,ASSIGNED_ROSTER,,,null,null,2,WPJ,Winnipeg,Jets,
,13958,Snuggerud,Luc,45,D,"6'0""",184,1995-09-18,22,"Edina, MN",USA,Y,,,,ASSIGNED_MINORS,2014 by CHI with pick 21 in round 5 (141 overall),650000 salary starting in 2017 on a 3 year contract,L,null,20,CHI,Chicago,Blackhawks,https://nhl.bamcontent.com/images/headshots/current/168x168/8478070@2x.jpg
,4336,Sobotka,Vladimir,71,LW,"5'10""",184,1987-07-02,30,Trebic,CzechRepublic,N,,,,ASSIGNED_ROSTER,2005 by BOS with pick 15 in round 4 (106 overall),,L,null,17,STL,St. Louis,Blues,https://nhl.bamcontent.com/images/headshots/current/168x168/8471743@2x.jpg
,5215,Soderberg,Carl,34,C,"6'3""",210,1985-10-12,32,Malmö,Sweden,N,,,,ASSIGNED_ROSTER,2004 by STL with pick 19 in round 2 (49 overall),5000000 salary starting in 2017 on a 5 year contract,L,null,22,COL,Colorado,Avalanche,https://nhl.bamcontent.com/images/headshots/current/168x168/8471262@2x.jpg
,14115,Soderstrom,Linus,1,G,,,2018-02-22,0,,,N,,,,ASSIGNED_ROSTER,,650000 salary starting in 2017 on a 3 year contract,null,null,8,NYI,New York,Islanders,
,10085,Sorensen,Nick,59,RW,"6'1""",182,1994-10-23,23,Farevejle,Denmark,N,,,NickSorensen94,UNDRAFTED,2013 by ANA with pick 15 in round 2 (45 overall),,R,null,,,,https://nhl.bamcontent.com/images/headshots/current/168x168/8477466@2x.jpg
,11740,Sorensen,Marcus,20,RW,"5'11""",175,1992-04-07,26,Sodertalje,Sweden,N,,,,ASSIGNED_MINORS,2010 by OTT with pick 16 in round 4 (106 overall),650000 salary starting in 2017 on a 2 year contract,L,null,26,SJS,San Jose,Sharks,https://nhl.bamcontent.com/images/headshots/current/168x168/8475834@2x.jpg
,5925,Soshnikov,Nikita,90,RW,"5'11""",185,1993-10-13,24,Nizhny Tagil,Russia,N,,,,ASSIGNED_ROSTER,,,L,null,17,STL,St. Louis,Blues,https://nhl.bamcontent.com/images/headshots/current/168x168/8478373@2x.jpg
,14381,Soucy,Carson,60,D,,,2018-04-02,0,,,N,,,,ASSIGNED_ROSTER,,,null,null,25,MIN,Minnesota,Wild,https://nhl.bamcontent.com/images/headshots/current/168x168/8477369@2x.jpg
,5878,Sparks,Garret,31,G,"6'2""",195,1993-06-28,24,"Elmhurst, IL",USA,N,,,,ASSIGNED_OTHER,2011 by TOR with pick 9 in round 7 (190 overall),650000 salary starting in 2017 on a 2 year contract,null,L,12,TOR,Toronto,Maple Leafs,https://nhl.bamcontent.com/images/headshots/current/168x168/8476343@2x.jpg
,5662,Speers,Blake,74,C,"5'11""",185,1997-01-02,21,"Sault Ste. Marie, ON",Canada,N,,,Bspeers18,ASSIGNED_OTHER,2015 by NJD with pick 6 in round 3 (67 overall),675000 salary starting in 2017 on a 3 year contract,R,null,7,NJD,New Jersey,Devils,https://nhl.bamcontent.com/images/headshots/current/168x168/8478480@2x.jpg
,228,Spezza,Jason,90,C,"6'3""",214,1983-06-13,34,"Toronto, ON",Canada,N,,,,ASSIGNED_ROSTER,2001 by OTT with pick 2 in round 1 (2 overall),7500000 salary starting in 2017 on a 4 year contract,R,null,27,DAL,Dallas,Stars,https://nhl.bamcontent.com/images/headshots/current/168x168/8469455@2x.jpg
,5112,Spooner,Ryan,23,C,"5'10""",187,1992-01-29,26,"Ottawa, ON",Canada,N,,,RSpooner2376,ASSIGNED_ROSTER,2010 by BOS with pick 15 in round 2 (45 overall),2825000 salary starting in 2017 on a 1 year contract,L,null,9,NYR,New York,Rangers,https://nhl.bamcontent.com/images/headshots/current/168x168/8475727@2x.jpg
,5640,Sprong,Daniel,41,RW,"6'0""",180,1997-03-17,21,Amsterdam,NLD,N,,,sprong97,ASSIGNED_ROSTER,2015 by PIT with pick 16 in round 2 (46 overall),650000 salary starting in 2017 on a 3 year contract,R,null,10,PIT,Pittsburgh,Penguins,https://nhl.bamcontent.com/images/headshots/current/168x168/8478466@2x.jpg
,5377,Sproul,Ryan,25,D,"6'4""",205,1993-01-12,25,"Mississauga, ON",Canada,Y,,,,ASSIGNED_ROSTER,2011 by DET with pick 25 in round 2 (55 overall),650000 salary starting in 2017 on a 2 year contract,R,null,9,NYR,New York,Rangers,https://nhl.bamcontent.com/images/headshots/current/168x168/8476450@2x.jpg
,4918,Spurgeon,Jared,46,D,"5'9""",168,1989-11-29,28,"Edmonton, AB",Canada,N,,,,ASSIGNED_ROSTER,2008 by NYI with pick 5 in round 6 (156 overall),5500000 salary starting in 2017 on a 4 year contract,R,null,25,MIN,Minnesota,Wild,https://nhl.bamcontent.com/images/headshots/current/168x168/8474716@2x.jpg
,247,Staal,Eric,12,C,"6'4""",209,1984-10-29,33,"Thunder Bay, ON",Canada,N,,,,ASSIGNED_ROSTER,2003 by CAR with pick 2 in round 1 (2 overall),3500000 salary starting in 2017 on a 3 year contract,L,null,25,MIN,Minnesota,Wild,https://nhl.bamcontent.com/images/headshots/current/168x168/8470595@2x.jpg
,4029,Staal,Jordan,11,C,"6'4""",220,1988-09-10,29,"Thunder Bay, ON",Canada,N,,,,ASSIGNED_ROSTER,2006 by PIT with pick 2 in round 1 (2 overall),6000000 salary starting in 2017 on a 10 year contract,L,null,3,CAR,Carolina,Hurricanes,https://nhl.bamcontent.com/images/headshots/current/168x168/8473533@2x.jpg
,4292,Staal,Marc,18,D,"6'4""",209,1987-01-13,31,"Thunder Bay, ON",Canada,N,,,,ASSIGNED_ROSTER,2005 by NYR with pick 12 in round 1 (12 overall),5000000 salary starting in 2017 on a 6 year contract,L,null,9,NYR,New York,Rangers,https://nhl.bamcontent.com/images/headshots/current/168x168/8471686@2x.jpg
,4101,Stafford,Drew,18,RW,"6'2""",215,1985-10-30,32,"Milwaukee, WI",USA,N,,,,ASSIGNED_ROSTER,2004 by BUF with pick 13 in round 1 (13 overall),800000 salary starting in 2017 on a 1 year contract,R,null,7,NJD,New Jersey,Devils,https://nhl.bamcontent.com/images/headshots/current/168x168/8471226@2x.jpg
,590,Stajan,Matt,18,C,"6'1""",195,1983-12-19,34,"Mississauga, ON",Canada,N,,,MattStajan18,ASSIGNED_ROSTER,2002 by TOR with pick 27 in round 2 (57 overall),2000000 salary starting in 2017 on a 4 year contract,L,null,23,CGY,Calgary,Flames,https://nhl.bamcontent.com/images/headshots/current/168x168/8470162@2x.jpg
,4947,Stalock,Alex,32,G,"6'0""",191,1987-07-28,30,"St. Paul, MN",USA,N,,,Stalock32,ASSIGNED_ROSTER,2005 by SJS with pick 21 in round 4 (112 overall),650000 salary starting in 2017 on a 2 year contract,null,L,25,MIN,Minnesota,Wild,https://nhl.bamcontent.com/images/headshots/current/168x168/8471774@2x.jpg
,4457,Stamkos,Steven,91,C,"6'1""",194,1990-02-07,28,"Markham, ON",Canada,N,,,RealStamkos91,ASSIGNED_ROSTER,2008 by TBL with pick 1 in round 1 (1 overall),1000000 salary starting in 2017 on a 8 year contract,R,null,1,TBL,Tampa Bay,Lightning,https://nhl.bamcontent.com/images/headshots/current/168x168/8474564@2x.jpg
,4835,Stanton,Ryan,20,D,"6'1""",200,1989-07-20,28,"St. Albert, AB",Canada,N,,,rstanton4,ASSIGNED_MINORS,,700000 salary starting in 2017 on a 2 year contract,L,null,24,EDM,Edmonton,Oilers,https://nhl.bamcontent.com/images/headshots/current/168x168/8475598@2x.jpg
,4019,Stastny,Paul,25,C,"6'0""",193,1985-12-26,32,"Quebec City, QC",Canada,N,,,PaulyWalnuts26,ASSIGNED_ROSTER,2005 by COL with pick 14 in round 2 (44 overall),,L,null,2,WPJ,Winnipeg,Jets,https://nhl.bamcontent.com/images/headshots/current/168x168/8471669@2x.jpg
